task,checkpoint_hash,reset_seed,source_policy,boundary,pulse_direction,pulse_magnitude,condition,screening_or_test,block,draw,native_success,termination_reason,remaining_horizon,actual_steps,snapshot_id,pulse_id,target_pulse_magnitude,actual_action_delta,clip_ratio,eef_displacement_vs_sham,object_displacement_vs_sham,success_before_pulse,success_during_pulse,done_during_pulse,pulse_complete,action_coordinate,reference_frame,sampler_seed
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.125,ft_perturbed,test,B,3,1,native_success,284,72,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1315529213
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.125,ft_perturbed,test,B,4,1,native_success,280,76,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1365183757
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.25,bc_perturbed,test,A,1,1,native_success,164,192,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2102119961
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.25,bc_perturbed,test,A,2,1,native_success,240,116,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,737701843
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.25,bc_perturbed,test,B,3,1,native_success,228,128,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1166344556
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.25,bc_perturbed,test,B,4,0,episode_horizon,0,356,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1254597050
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.25,ft_perturbed,test,A,1,1,native_success,260,96,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1232827897
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.25,ft_perturbed,test,A,2,1,native_success,284,72,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1802747374
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.25,ft_perturbed,test,B,3,1,native_success,280,76,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,392703959
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.25,ft_perturbed,test,B,4,1,native_success,280,76,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1297089804
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.5,bc_perturbed,test,A,1,1,native_success,240,116,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,506847354
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.5,bc_perturbed,test,A,2,1,native_success,212,144,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,220395707
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.5,bc_perturbed,test,B,3,1,native_success,236,120,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2113147044
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,bc,10,-x,0.5,bc_perturbed,test,B,4,1,native_success,240,116,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,721195986
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.5,ft_perturbed,test,A,1,1,native_success,276,80,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1239399595
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.5,ft_perturbed,test,A,2,1,native_success,280,76,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,414581878
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.5,ft_perturbed,test,B,3,1,native_success,280,76,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2059025696
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,bc,10,-x,0.5,ft_perturbed,test,B,4,1,native_success,280,76,square-seed940022-bc-b10,square-seed940022-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,879526239
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.0,bc_sham,test,A,1,1,native_success,232,124,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,592654098
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.0,bc_sham,test,A,2,1,native_success,196,160,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1702785015
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.0,bc_sham,test,B,3,1,native_success,232,124,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,815520649
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.0,bc_sham,test,B,4,1,native_success,200,156,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,482617468
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.0,ft_sham,test,A,1,1,native_success,300,56,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,152119130
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.0,ft_sham,test,A,2,1,native_success,300,56,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1516112920
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.0,ft_sham,test,B,3,1,native_success,300,56,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1238975625
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.0,ft_sham,test,B,4,1,native_success,300,56,square-seed940022-ft-b10,square-seed940022-ft-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1965888619
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.125,bc_perturbed,test,A,1,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2128995604
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.125,bc_perturbed,test,A,2,1,native_success,264,92,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,548135542
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.125,bc_perturbed,test,B,3,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,291267682
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.125,bc_perturbed,test,B,4,1,native_success,272,84,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,188993066
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.125,ft_perturbed,test,A,1,1,native_success,236,120,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1051789497
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.125,ft_perturbed,test,A,2,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,902467294
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.125,ft_perturbed,test,B,3,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,20767534
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.125,ft_perturbed,test,B,4,1,native_success,248,108,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,644266854
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.25,bc_perturbed,test,A,1,1,native_success,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,33492703
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.25,bc_perturbed,test,A,2,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,509389047
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.25,bc_perturbed,test,B,3,1,native_success,216,140,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,862990871
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.25,bc_perturbed,test,B,4,1,native_success,8,348,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1217070873
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.25,ft_perturbed,test,A,1,1,native_success,252,104,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,780167392
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.25,ft_perturbed,test,A,2,1,native_success,248,108,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1970034435
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.25,ft_perturbed,test,B,3,1,native_success,252,104,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1440928027
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.25,ft_perturbed,test,B,4,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1872104501
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.5,bc_perturbed,test,A,1,1,native_success,268,88,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1152890358
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.5,bc_perturbed,test,A,2,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1830655150
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.5,bc_perturbed,test,B,3,1,native_success,248,108,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,781069074
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940022,ft,10,-x,0.5,bc_perturbed,test,B,4,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,616891455
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.5,ft_perturbed,test,A,1,1,native_success,300,56,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,869775790
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.5,ft_perturbed,test,A,2,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,102340866
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.5,ft_perturbed,test,B,3,1,native_success,296,60,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1276041009
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940022,ft,10,-x,0.5,ft_perturbed,test,B,4,0,episode_horizon,0,356,square-seed940022-ft-b10,square-seed940022-ft-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,690071032
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.0,bc_sham,test,A,1,0,episode_horizon,0,316,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,829535649
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.0,bc_sham,test,A,2,0,episode_horizon,0,316,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,882908110
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.0,bc_sham,test,B,3,0,episode_horizon,0,316,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,231879213
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.0,bc_sham,test,B,4,1,native_success,164,152,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,948267933
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940023,bc,20,+y,0.0,ft_sham,test,A,1,1,native_success,208,108,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1615063301
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940023,bc,20,+y,0.0,ft_sham,test,A,2,1,native_success,236,80,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1826486934
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940023,bc,20,+y,0.0,ft_sham,test,B,3,1,native_success,228,88,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1298171631
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940023,bc,20,+y,0.0,ft_sham,test,B,4,1,native_success,232,84,square-seed940023-bc-b20,square-seed940023-bc-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1580759688
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.125,bc_perturbed,test,A,1,1,native_success,128,188,square-seed940023-bc-b20,square-seed940023-bc-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,681359920
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.125,bc_perturbed,test,A,2,1,native_success,116,200,square-seed940023-bc-b20,square-seed940023-bc-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,36973811
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.125,bc_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940023-bc-b20,square-seed940023-bc-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,987878020
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940023,bc,20,+y,0.125,bc_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940023-bc-b20,square-seed940023-bc-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,264154798
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940023,bc,20,+y,0.125,ft_perturbed,test,A,1,1,native_success,232,84,square-seed940023-bc-b20,square-seed940023-bc-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,94764974
